ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,AGE,EXPERIENCE,bad,LOG_INCOME,LOG_INCOME_PER_PERSON,DEPENDENCY_RATIO,EXPERIENCE_BIN,AGE_BIN,AGE_X_INCOME,EXP_X_INCOME,HIGH_INCOME_FLAG,INCOME_BIN,ADULTS,EXP_AGE_RATIO,STABILITY_SCORE,CHILD_BIN
5089032,0,0,0,0,3,4,1,1,1,0,0,0,2,47,4,0,12.049424683420915,6.024712341710457,0.0,1,2,566.322960120783,48.19769873368366,0,2,2,0.08510638116794934,1.0,
5089033,0,0,0,0,3,4,1,1,1,0,0,0,2,47,4,0,12.049424683420915,6.024712341710457,0.0,1,2,566.322960120783,48.19769873368366,0,2,2,0.08510638116794934,1.0,
5089034,0,0,0,0,3,4,1,1,1,0,0,0,2,47,4,0,12.049424683420915,6.024712341710457,0.0,1,2,566.322960120783,48.19769873368366,0,2,2,0.08510638116794934,1.0,
5089035,0,0,0,0,3,4,1,1,1,0,0,0,2,47,4,0,12.049424683420915,6.024712341710457,0.0,1,2,566.322960120783,48.19769873368366,0,2,2,0.08510638116794934,1.0,
5089037,0,0,0,0,1,4,3,1,1,0,1,0,1,60,0,0,11.669937760751914,11.669937760751914,0.0,0,3,700.1962656451149,0.0,0,0,1,0.0,0.3,
5089038,0,0,0,0,1,4,3,1,1,0,1,0,1,60,0,0,11.669937760751914,11.669937760751914,0.0,0,3,700.1962656451149,0.0,0,0,1,0.0,0.3,
5090896,0,0,0,0,1,4,3,1,1,0,1,0,1,60,0,0,11.669937760751914,11.669937760751914,0.0,0,3,700.1962656451149,0.0,0,0,1,0.0,0.3,
5089039,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089040,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089041,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089042,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089043,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089044,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089045,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089046,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089047,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089048,0,1,0,0,3,4,4,1,1,1,0,0,1,34,1,0,12.323860125621126,12.323860125621126,0.0,1,1,419.0112442711183,12.323860125621126,0,2,1,0.02941176384083048,1.2999999999999998,
5089049,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5089050,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5089051,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5089052,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5089053,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5090897,1,0,0,0,3,1,1,1,1,1,1,0,2,36,8,0,12.323860125621126,6.161930062810563,0.0,2,2,443.6589645223605,98.590881004969,0,2,2,0.22222221604938291,1.4,
5089054,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089055,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089056,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089057,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089058,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089059,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089060,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089061,0,1,0,0,2,4,1,1,1,0,1,0,2,46,8,0,11.967187086434018,5.983593543217009,0.0,2,2,550.4906059759649,95.73749669147215,0,1,2,0.17391303969754263,1.4,
5089063,0,1,0,0,3,4,3,1,1,1,1,0,1,36,10,0,12.323860125621126,12.323860125621126,0.0,2,2,443.6589645223605,123.23860125621125,0,2,1,0.2777777700617286,1.4,
5089064,0,1,0,0,3,4,3,1,1,1,1,0,1,36,10,0,12.323860125621126,12.323860125621126,0.0,2,2,443.6589645223605,123.23860125621125,0,2,1,0.2777777700617286,1.4,
5089065,0,1,0,0,3,4,3,1,1,1,1,0,1,36,10,0,12.323860125621126,12.323860125621126,0.0,2,2,443.6589645223605,123.23860125621125,0,2,1,0.2777777700617286,1.4,
5089066,1,0,0,3,3,4,1,1,1,0,0,0,5,39,9,0,12.100717685412471,2.4437000207576287,0.599999880000024,2,2,471.92798973108637,108.90645916871225,0,2,2,0.2307692248520712,1.220000035999993,1
5089067,1,0,0,3,3,4,1,1,1,0,0,0,5,39,9,0,12.100717685412471,2.4437000207576287,0.599999880000024,2,2,471.92798973108637,108.90645916871225,0,2,2,0.2307692248520712,1.220000035999993,1
5089068,1,0,0,3,3,4,1,1,1,0,0,0,5,39,9,0,12.100717685412471,2.4437000207576287,0.599999880000024,2,2,471.92798973108637,108.90645916871225,0,2,2,0.2307692248520712,1.220000035999993,1
5089069,1,0,0,3,3,4,1,1,1,0,0,0,5,39,9,0,12.100717685412471,2.4437000207576287,0.599999880000024,2,2,471.92798973108637,108.90645916871225,0,2,2,0.2307692248520712,1.220000035999993,1
5089070,1,0,0,3,3,4,1,1,1,0,0,0,5,39,9,0,12.100717685412471,2.4437000207576287,0.599999880000024,2,2,471.92798973108637,108.90645916871225,0,2,2,0.2307692248520712,1.220000035999993,1
5089071,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089072,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089073,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089074,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089075,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089076,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5090898,0,1,0,2,0,4,1,1,1,1,0,0,4,30,7,0,11.707677772181546,2.9269194430453864,0.49999987500003124,2,1,351.2303331654464,81.95374440527083,0,0,2,0.2333333255555558,1.5500000374999905,1
5089077,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089078,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089079,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089080,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089081,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089082,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089083,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089084,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089085,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089086,0,0,0,0,0,4,4,1,1,0,1,0,1,50,6,0,11.813037464800539,11.813037464800539,0.0,2,3,590.6518732400269,70.87822478880324,0,1,1,0.11999999760000006,1.1,
5089087,0,0,0,1,3,4,1,1,1,0,1,0,3,38,2,0,12.100717685412471,4.033572561804157,0.33333322222225925,1,2,459.8272720456739,24.201435370824942,0,2,2,0.05263157756232691,0.9000000333333222,0
5089088,0,0,0,1,3,4,1,1,1,0,1,0,3,38,2,0,12.100717685412471,4.033572561804157,0.33333322222225925,1,2,459.8272720456739,24.201435370824942,0,2,2,0.05263157756232691,0.9000000333333222,0
5089090,0,0,0,1,3,4,1,1,1,0,1,0,3,38,2,0,12.100717685412471,4.033572561804157,0.33333322222225925,1,2,459.8272720456739,24.201435370824942,0,2,2,0.05263157756232691,0.9000000333333222,0
5089094,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5089095,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5089096,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5089098,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5089099,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5090900,0,1,0,0,1,4,1,1,1,0,0,0,2,62,0,0,10.896757843893464,5.448378921946732,0.0,0,3,675.5989863213948,0.0,0,0,2,0.0,0.3,
5089100,1,0,0,0,3,4,2,5,1,1,0,1,1,36,3,0,12.506180941677357,12.506180941677357,0.0,1,2,450.22251390038485,37.51854282503207,0,3,1,0.08333333101851859,1.0,
5089104,0,0,0,0,2,4,0,1,1,0,0,0,2,40,11,0,11.547336553476635,5.773668276738317,0.0,3,2,461.8934621390654,127.02070208824298,0,0,2,0.2749999931250002,1.8000000000000003,
5089106,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089107,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089108,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089110,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089111,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089112,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089113,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089115,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5090901,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5090902,0,0,0,0,3,4,1,5,1,0,1,0,2,54,3,0,11.630717389475995,5.815358694737998,0.0,1,3,628.0587390317038,34.892152168427984,0,0,2,0.05555555452674899,0.7,
5089116,0,1,0,0,3,1,3,1,1,1,1,0,1,43,15,0,11.407576060361786,11.407576060361786,0.0,3,2,490.52577059555676,171.1136409054268,0,0,1,0.3488372011898325,1.8000000000000003,
5089117,0,1,0,0,3,1,3,1,1,1,1,0,1,43,15,0,11.407576060361786,11.407576060361786,0.0,3,2,490.52577059555676,171.1136409054268,0,0,1,0.3488372011898325,1.8000000000000003,
5089118,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089120,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089121,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089122,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089123,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089124,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089125,0,0,0,1,3,2,0,1,1,1,1,0,3,34,8,0,11.995357787034976,3.9984525956783252,0.33333322222225925,2,1,407.8421647591892,95.96286229627981,0,2,2,0.23529411072664383,1.6000000333333222,0
5089127,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089128,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089129,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089130,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089131,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089132,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5090903,0,0,0,0,3,4,1,2,1,0,0,0,2,52,1,0,11.407576060361786,5.703788030180893,0.0,1,3,593.1939551388128,11.407576060361786,0,0,2,0.019230768860946754,0.7,
5089133,0,0,0,1,3,4,1,2,1,0,0,0,3,42,3,0,11.407576060361786,3.8025253534539285,0.33333322222225925,1,2,479.118194535195,34.22272818108536,0,0,2,0.0714285697278912,0.9000000333333222,0
5089134,0,0,0,1,3,4,1,2,1,0,0,0,3,42,3,0,11.407576060361786,3.8025253534539285,0.33333322222225925,1,2,479.118194535195,34.22272818108536,0,0,2,0.0714285697278912,0.9000000333333222,0
5089135,0,0,0,1,3,4,1,2,1,0,0,0,3,42,3,0,11.407576060361786,3.8025253534539285,0.33333322222225925,1,2,479.118194535195,34.22272818108536,0,0,2,0.0714285697278912,0.9000000333333222,0
5090904,0,0,0,1,3,4,1,2,1,0,0,0,3,42,3,0,11.407576060361786,3.8025253534539285,0.33333322222225925,1,2,479.118194535195,34.22272818108536,0,0,2,0.0714285697278912,0.9000000333333222,0
5089137,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089138,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089139,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089140,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089141,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089142,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089144,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089145,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089147,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089148,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089149,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089150,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5090928,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5090929,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5090931,0,1,0,0,0,4,0,5,1,0,1,0,2,38,14,0,12.218500103788143,6.1092500518940716,0.0,3,2,464.3030039439494,171.059001453034,0,2,2,0.36842104293628836,1.8000000000000003,
5089151,1,1,0,2,2,4,1,5,1,0,1,0,4,42,16,0,12.586223364451623,3.1465558411129058,0.49999987500003124,3,2,528.6213813069681,201.37957383122597,0,3,2,0.3809523718820864,1.650000037499991,1
5089152,1,1,0,2,2,4,1,5,1,0,1,0,4,42,16,0,12.586223364451623,3.1465558411129058,0.49999987500003124,3,2,528.6213813069681,201.37957383122597,0,3,2,0.3809523718820864,1.650000037499991,1
5089154,1,1,0,2,2,4,1,5,1,0,1,0,4,42,16,0,12.586223364451623,3.1465558411129058,0.49999987500003124,3,2,528.6213813069681,201.37957383122597,0,3,2,0.3809523718820864,1.650000037499991,1
5089156,1,1,0,2,2,4,1,5,1,0,1,0,4,42,16,0,12.586223364451623,3.1465558411129058,0.49999987500003124,3,2,528.6213813069681,201.37957383122597,0,3,2,0.3809523718820864,1.650000037499991,1
5089157,0,0,0,0,1,1,3,1,1,0,1,0,1,60,0,0,11.630717389475995,11.630717389475995,0.0,0,3,697.8430433685597,0.0,0,0,1,0.0,0.3,
5089158,0,0,0,0,1,1,3,1,1,0,1,0,1,60,0,0,11.630717389475995,11.630717389475995,0.0,0,3,697.8430433685597,0.0,0,0,1,0.0,0.3,
5089159,0,0,0,0,1,1,3,1,1,0,1,0,1,60,0,0,11.630717389475995,11.630717389475995,0.0,0,3,697.8430433685597,0.0,0,0,1,0.0,0.3,
5090933,0,0,0,0,1,1,3,1,1,0,1,0,1,60,0,0,11.630717389475995,11.630717389475995,0.0,0,3,697.8430433685597,0.0,0,0,1,0.0,0.3,
5089160,0,1,0,0,3,1,1,1,1,1,1,0,2,55,6,0,12.323860125621126,6.161930062810563,0.0,2,3,677.8123069091619,73.94316075372676,0,2,2,0.10909090710743806,1.1,
5089161,0,1,0,0,3,1,1,1,1,1,1,0,2,55,6,0,12.323860125621126,6.161930062810563,0.0,2,3,677.8123069091619,73.94316075372676,0,2,2,0.10909090710743806,1.1,
5089163,0,1,0,0,3,1,1,1,1,1,1,0,2,55,6,0,12.323860125621126,6.161930062810563,0.0,2,3,677.8123069091619,73.94316075372676,0,2,2,0.10909090710743806,1.1,
5090935,0,1,0,0,3,1,1,1,1,1,1,0,2,55,6,0,12.323860125621126,6.161930062810563,0.0,2,3,677.8123069091619,73.94316075372676,0,2,2,0.10909090710743806,1.1,
5089164,0,1,0,0,0,1,1,1,1,1,0,0,2,34,5,0,11.908346971208951,5.954173485604476,0.0,1,1,404.88379702110433,59.541734856044755,0,1,2,0.1470588192041524,1.2999999999999998,
5089165,0,1,0,0,0,1,1,1,1,1,0,0,2,34,5,0,11.908346971208951,5.954173485604476,0.0,1,1,404.88379702110433,59.541734856044755,0,1,2,0.1470588192041524,1.2999999999999998,
5089166,0,1,0,0,0,1,1,1,1,1,0,0,2,34,5,0,11.908346971208951,5.954173485604476,0.0,1,1,404.88379702110433,59.541734856044755,0,1,2,0.1470588192041524,1.2999999999999998,
5090936,0,1,0,0,0,1,1,1,1,1,0,0,2,34,5,0,11.908346971208951,5.954173485604476,0.0,1,1,404.88379702110433,59.541734856044755,0,1,2,0.1470588192041524,1.2999999999999998,
5089167,0,0,0,1,3,4,3,1,1,0,1,0,2,51,9,0,11.407576060361786,5.703788030180893,0.499999750000125,2,3,581.7863790784511,102.66818454325607,0,0,1,0.1764705847750866,0.9500000749999626,0
5089169,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089171,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089172,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089173,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089174,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089175,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089176,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
5089177,0,1,0,1,3,1,2,5,1,1,0,0,2,36,12,0,12.12541016250223,6.062705081251115,0.499999750000125,3,2,436.5147658500803,145.50492195002676,0,2,1,0.33333332407407434,1.6500000749999626,0
